D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_36_58_204.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_36_58_204.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_36_58_204.jpg,-0.3976935,0.9515362,0,30.17193
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_36_58_316.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_36_58_316.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_36_58_316.jpg,-0.02395739,0.5778001,0,30.09797
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_36_58_426.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_36_58_426.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_36_58_426.jpg,0,0.287128,0,30.01317
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_36_58_534.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_36_58_534.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_36_58_534.jpg,0,0.5625463,0,30.07476
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_36_58_642.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_36_58_642.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_36_58_642.jpg,0,0.8832967,0,30.13809
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_36_58_755.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_36_58_755.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_36_58_755.jpg,0,1,0,30.19041
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_36_58_862.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_36_58_862.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_36_58_862.jpg,-0.1596015,1,0,30.18365
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_36_58_968.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_36_58_968.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_36_58_968.jpg,0,1,0,30.19022
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_36_59_077.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_36_59_077.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_36_59_077.jpg,0,0.6734569,0,30.12463
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_36_59_192.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_36_59_192.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_36_59_192.jpg,0,0.328474,0,30.02979
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_36_59_294.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_36_59_294.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_36_59_294.jpg,-0.0427125,0.6322222,0,30.08893
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_36_59_405.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_36_59_405.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_36_59_405.jpg,-0.3410238,0.9305335,0,30.13722
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_36_59_508.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_36_59_508.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_36_59_508.jpg,-0.1152735,0.7047833,0,30.12203
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_36_59_625.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_36_59_625.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_36_59_625.jpg,0,0.3123289,0,30.03924
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_36_59_738.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_36_59_738.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_36_59_738.jpg,-0.1579152,0,0,29.81736
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_36_59_849.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_36_59_849.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_36_59_849.jpg,-0.4418709,0,0,29.39577
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_36_59_955.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_36_59_955.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_36_59_955.jpg,-0.8111016,0.3149196,0,28.8572
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_00_062.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_00_062.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_00_062.jpg,-0.4893273,0.4754889,0,29.08124
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_00_182.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_00_182.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_00_182.jpg,-0.1329183,0.2992815,0,29.20717
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_00_294.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_00_294.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_00_294.jpg,0,0.6359037,0,29.51272
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_00_398.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_00_398.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_00_398.jpg,0,0.9457446,0,30.15772
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_00_499.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_00_499.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_00_499.jpg,0,1,0,30.19034
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_00_606.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_00_606.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_00_606.jpg,0,1,0,30.19033
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_00_717.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_00_717.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_00_717.jpg,0,1,0,30.19025
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_00_820.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_00_820.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_00_820.jpg,0,1,0,30.19029
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_00_938.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_00_938.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_00_938.jpg,0,1,0,30.19033
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_01_040.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_01_040.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_01_040.jpg,0,1,0,30.19035
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_01_151.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_01_151.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_01_151.jpg,0,1,0,30.19061
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_01_258.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_01_258.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_01_258.jpg,0,1,0,30.19035
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_01_365.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_01_365.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_01_365.jpg,0,1,0,30.19031
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_01_468.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_01_468.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_01_468.jpg,0,1,0,30.19029
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_01_568.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_01_568.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_01_568.jpg,-0.2164638,1,0,30.17978
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_01_668.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_01_668.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_01_668.jpg,0,0.74332,0,30.12872
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_01_777.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_01_777.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_01_777.jpg,0,0.3790478,0,30.03656
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_01_880.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_01_880.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_01_880.jpg,0,0.1732709,0,29.86202
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_01_982.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_01_982.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_01_982.jpg,0,0.4798997,0,29.94999
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_02_082.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_02_082.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_02_082.jpg,-0.30219,0.7820897,0,30.09518
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_02_200.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_02_200.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_02_200.jpg,-0.4089627,1,0,30.17283
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_02_313.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_02_313.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_02_313.jpg,-0.07241642,0.9526606,0,30.19185
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_02_413.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_02_413.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_02_413.jpg,0,0.6505393,0,30.10689
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_02_522.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_02_522.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_02_522.jpg,0,0.3230563,0,30.02446
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_02_629.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_02_629.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_02_629.jpg,0,0.6024495,0,30.08643
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_02_743.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_02_743.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_02_743.jpg,0,0.983451,0,30.16576
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_02_846.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_02_846.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_02_846.jpg,0,1,0,30.19009
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_02_958.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_02_958.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_02_958.jpg,0,1,0,30.19009
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_03_067.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_03_067.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_03_067.jpg,0,1,0,30.19016
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_03_182.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_03_182.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_03_182.jpg,0,1,0,30.19035
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_03_284.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_03_284.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_03_284.jpg,0,1,0,30.19084
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_03_389.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_03_389.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_03_389.jpg,0,1,0,30.19052
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_03_494.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_03_494.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_03_494.jpg,0,1,0,30.19042
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_03_600.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_03_600.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_03_600.jpg,0,1,0,30.19039
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_03_713.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_03_713.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_03_713.jpg,0,1,0,30.19021
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_03_826.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_03_826.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_03_826.jpg,0,1,0,30.19029
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_03_936.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_03_936.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_03_936.jpg,-0.0328806,0.9368719,0,30.19028
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_04_049.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_04_049.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_04_049.jpg,0,0.6417358,0,30.10481
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_04_151.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_04_151.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_04_151.jpg,0,0.2909674,0,30.02041
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_04_265.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_04_265.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_04_265.jpg,-0.0525354,0.1513942,0,29.84421
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_04_373.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_04_373.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_04_373.jpg,-0.2781186,0.477598,0,29.87995
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_04_484.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_04_484.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_04_484.jpg,0,0.8113509,0,30.11865
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_04_600.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_04_600.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_04_600.jpg,0,0.9105529,0,30.17586
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_04_700.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_04_700.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_04_700.jpg,0,0.6093451,0,30.094
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_04_806.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_04_806.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_04_806.jpg,0,0.3338017,0,30.0354
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_04_920.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_04_920.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_04_920.jpg,0,0.7187771,0,30.0997
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_05_021.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_05_021.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_05_021.jpg,0,1,0,30.17577
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_05_122.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_05_122.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_05_122.jpg,0,1,0,30.19038
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_05_237.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_05_237.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_05_237.jpg,0,1,0,30.19024
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_05_342.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_05_342.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_05_342.jpg,-0.2315073,1,0,30.1784
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_05_447.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_05_447.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_05_447.jpg,0,0.8889688,0,30.16681
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_05_548.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_05_548.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_05_548.jpg,0,0.5881828,0,30.09003
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_05_653.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_05_653.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_05_653.jpg,0,0.2351422,0,30.01121
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_05_755.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_05_755.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_05_755.jpg,0,0.5403913,0,30.06851
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_05_862.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_05_862.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_05_862.jpg,-0.1843152,0.8638181,0,30.12769
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_05_962.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_05_962.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_05_962.jpg,-0.2265438,1,0,30.18482
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_06_088.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_06_088.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_06_088.jpg,0,0.6318388,0,30.09507
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_06_194.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_06_194.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_06_194.jpg,0,0.3067354,0,30.02522
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_06_302.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_06_302.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_06_302.jpg,0,0.1888375,0,29.89446
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_06_413.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_06_413.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_06_413.jpg,0,0.5215726,0,30.05991
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_06_515.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_06_515.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_06_515.jpg,0,0.8291935,0,30.1409
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_06_619.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_06_619.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_06_619.jpg,0,1,0,30.1895
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_06_727.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_06_727.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_06_727.jpg,0,1,0,30.19029
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_06_834.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_06_834.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_06_834.jpg,0,1,0,30.19027
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_06_947.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_06_947.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_06_947.jpg,0,1,0,30.19027
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_07_053.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_07_053.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_07_053.jpg,0,1,0,30.19028
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_07_170.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_07_170.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_07_170.jpg,0,1,0,30.19029
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_07_281.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_07_281.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_07_281.jpg,0,1,0,30.19032
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_07_382.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_07_382.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_07_382.jpg,-0.2042979,1,0,30.18089
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_07_503.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_07_503.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_07_503.jpg,0,1,0,30.18999
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_07_595.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_07_595.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_07_595.jpg,0,0.6955861,0,30.11958
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_07_705.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_07_705.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_07_705.jpg,0,0.4056854,0,30.05213
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_07_814.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_07_814.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_07_814.jpg,0,0.03878988,0,29.88911
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_07_924.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_07_924.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_07_924.jpg,-0.2896935,0.3284834,0,29.77982
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_08_039.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_08_039.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_08_039.jpg,0,0.431009,0,30.05302
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_08_150.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_08_150.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_08_150.jpg,0,0.1377425,0,29.97416
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_08_258.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_08_258.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_08_258.jpg,0,0.4192445,0,30.01355
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_08_371.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_08_371.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_08_371.jpg,0,0.758062,0,30.11912
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_08_476.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_08_476.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_08_476.jpg,0,1,0,30.18956
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_37_08_587.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_37_08_587.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_37_08_587.jpg,0,1,0,30.1903
